SEASON_ID,SEASON_TYPE,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,PTS,REB,AST,STL,BLK,TOV,FGA,FTA,MIN,FG3M
2025-26,Regular,1629622,Max Strus,CLE,2026-03-21,CLE @ NOP,W,5,8,2,0,0,1,5,0,24,1
2025-26,Regular,1630241,Sam Merrill,CLE,2026-03-21,CLE @ NOP,W,15,10,2,0,0,1,9,2,32,3
2025-26,Regular,1630529,Herbert Jones,NOP,2026-03-21,NOP vs. CLE,L,12,3,3,1,1,0,12,0,31,4
2025-26,Regular,203114,Khris Middleton,DAL,2026-03-21,DAL vs. LAC,L,8,0,0,1,0,1,6,2,14,2
2025-26,Regular,1630230,Naji Marshall,DAL,2026-03-21,DAL vs. LAC,L,28,2,4,2,0,2,23,7,37,1
2025-26,Regular,1642948,Ryan Nembhard,DAL,2026-03-21,DAL vs. LAC,L,13,5,9,0,0,0,10,1,31,0
2025-26,Regular,1629001,De'Anthony Melton,GSW,2026-03-21,GSW @ ATL,L,20,2,4,1,0,1,15,4,22,2
2025-26,Regular,1627827,Dorian Finney-Smith,HOU,2026-03-21,HOU vs. MIA,W,1,1,3,0,0,0,2,2,14,0
2025-26,Regular,1630256,Jae'Sean Tate,HOU,2026-03-21,HOU vs. MIA,W,0,1,0,0,0,0,1,0,6,0
2025-26,Regular,1631095,Jabari Smith Jr.,HOU,2026-03-21,HOU vs. MIA,W,13,4,4,0,2,1,13,4,40,2
2025-26,Regular,1627739,Kris Dunn,LAC,2026-03-21,LAC @ DAL,W,4,2,5,2,2,0,6,0,32,0
2025-26,Regular,1628381,John Collins,LAC,2026-03-21,LAC @ DAL,W,8,3,0,1,2,1,7,2,29,1
2025-26,Regular,2544,LeBron James,LAL,2026-03-21,LAL @ ORL,W,12,6,4,3,0,1,13,2,34,0
2025-26,Regular,1631222,Jake LaRavia,LAL,2026-03-21,LAL @ ORL,W,0,1,0,1,0,0,5,0,14,0
2025-26,Regular,1630696,Dru Smith,MIA,2026-03-21,MIA @ HOU,L,2,0,2,0,1,0,2,0,7,0
2025-26,Regular,1631107,Nikola Jović,MIA,2026-03-21,MIA @ HOU,L,0,1,0,0,0,0,3,0,4,0
2025-26,Regular,1642066,Myron Gardner,MIA,2026-03-21,MIA @ HOU,L,8,2,3,0,0,2,4,0,20,2
2025-26,Regular,1642276,Kel'el Ware,MIA,2026-03-21,MIA @ HOU,L,0,1,0,0,0,2,0,0,5,0
2025-26,Regular,1628398,Kyle Kuzma,MIL,2026-03-21,MIL @ PHX,W,20,2,1,0,1,2,12,4,24,3
2025-26,Regular,1628976,Wendell Carter Jr.,ORL,2026-03-21,ORL vs. LAL,L,13,9,2,1,0,1,8,2,29,1
2025-26,Regular,1629048,Goga Bitadze,ORL,2026-03-21,ORL vs. LAL,L,9,7,5,0,0,2,3,4,18,0
2025-26,Regular,1630591,Jalen Suggs,ORL,2026-03-21,ORL vs. LAL,L,14,3,6,1,0,3,9,2,34,2
2025-26,Regular,1631288,Jamal Cain,ORL,2026-03-21,ORL vs. LAL,L,10,5,1,0,0,0,10,2,23,1
2025-26,Regular,1630174,Aaron Nesmith,IND,2026-03-21,IND @ SAS,L,5,2,0,0,0,0,7,0,25,1
2025-26,Regular,1631245,Quenton Jackson,IND,2026-03-21,IND @ SAS,L,6,4,2,0,0,1,5,1,16,1
2025-26,Regular,1631230,Dominick Barlow,PHI,2026-03-21,PHI @ UTA,W,1,2,0,0,0,1,0,2,4,0
2025-26,Regular,1629162,Jordan McLaughlin,SAS,2026-03-21,SAS vs. IND,W,6,0,3,2,0,1,4,0,18,2
2025-26,Regular,1642262,Cody Williams,UTA,2026-03-21,UTA vs. PHI,L,15,0,3,0,0,3,15,6,35,0
2025-26,Regular,1642846,Ace Bailey,UTA,2026-03-21,UTA vs. PHI,L,25,7,4,0,5,2,20,8,33,4
2025-26,Regular,1641707,Taylor Hendricks,MEM,2026-03-21,MEM @ CHA,L,14,2,3,3,1,0,7,4,25,3
2025-26,Regular,1641713,GG Jackson,MEM,2026-03-21,MEM @ CHA,L,19,3,1,0,0,0,14,6,24,0
2025-26,Regular,1642285,Cam Spencer,MEM,2026-03-21,MEM @ CHA,L,0,1,4,2,0,1,7,0,26,0
2025-26,Regular,1628970,Miles Bridges,CHA,2026-03-21,CHA vs. MEM,W,13,4,1,1,0,1,8,3,27,0
2025-26,Regular,1629632,Coby White,CHA,2026-03-21,CHA vs. MEM,W,12,8,7,0,0,5,11,4,19,1
2025-26,Regular,1631217,Moussa Diabaté,CHA,2026-03-21,CHA vs. MEM,W,11,14,3,1,2,3,6,2,33,0
2025-26,Regular,1641706,Brandon Miller,CHA,2026-03-21,CHA vs. MEM,W,22,5,3,0,1,2,12,2,30,5
2025-26,Regular,1642883,Sion James,CHA,2026-03-21,CHA vs. MEM,W,8,1,2,1,0,0,5,0,21,2
2025-26,Regular,1627741,Buddy Hield,ATL,2026-03-21,ATL vs. GSW,W,0,3,0,0,0,2,3,0,4,0
2025-26,Regular,1630168,Onyeka Okongwu,ATL,2026-03-21,ATL vs. GSW,W,6,5,5,0,1,2,7,0,26,0
2025-26,Regular,1642258,Zaccharie Risacher,ATL,2026-03-21,ATL vs. GSW,W,17,2,0,0,0,2,6,5,23,3
2025-26,Regular,201935,James Harden,CLE,2026-03-21,CLE @ NOP,W,20,6,10,1,1,2,17,0,36,4
2025-26,Regular,1628418,Thomas Bryant,CLE,2026-03-21,CLE @ NOP,W,11,8,1,0,1,1,7,2,15,0
2025-26,Regular,1629731,Dean Wade,CLE,2026-03-21,CLE @ NOP,W,7,5,3,2,0,1,6,0,23,1
2025-26,Regular,1629627,Zion Williamson,NOP,2026-03-21,NOP vs. CLE,L,25,6,4,1,0,1,14,9,32,0
2025-26,Regular,1642274,Yves Missi,NOP,2026-03-21,NOP vs. CLE,L,6,10,3,1,3,1,7,0,24,0
2025-26,Regular,1629023,P.J. Washington,DAL,2026-03-21,DAL vs. LAC,L,21,6,0,1,0,0,14,5,41,3
2025-26,Regular,1631108,Max Christie,DAL,2026-03-21,DAL vs. LAC,L,7,4,0,1,1,1,11,2,23,1
2025-26,Regular,1642366,Quinten Post,GSW,2026-03-21,GSW @ ATL,L,8,3,1,0,1,1,6,0,14,2
2025-26,Regular,1642263,Reed Sheppard,HOU,2026-03-21,HOU vs. MIA,W,23,2,14,4,0,0,12,2,37,5
2025-26,Regular,1630543,Isaiah Jackson,LAC,2026-03-21,LAC @ DAL,W,10,6,2,0,1,1,4,2,15,0
2025-26,Regular,1628379,Luke Kennard,LAL,2026-03-21,LAL @ ORL,W,13,3,0,0,0,1,7,0,20,3
2025-26,Regular,1629029,Luka Dončić,LAL,2026-03-21,LAL @ ORL,W,33,5,8,4,1,4,30,9,38,3
2025-26,Regular,1641796,Pelle Larsson,MIA,2026-03-21,MIA @ HOU,L,19,5,3,0,0,2,12,5,31,2
2025-26,Regular,1631250,Pete Nance,MIL,2026-03-21,MIL @ PHX,W,5,5,3,0,1,0,3,0,27,1
2025-26,Regular,1631260,AJ Green,MIL,2026-03-21,MIL @ PHX,W,8,5,2,0,0,1,6,0,17,2
2025-26,Regular,1631094,Paolo Banchero,ORL,2026-03-21,ORL vs. LAL,L,16,5,6,3,1,3,14,8,36,0
2025-26,Regular,1630695,Micah Potter,IND,2026-03-21,IND @ SAS,L,9,2,2,1,1,0,5,2,20,1
2025-26,Regular,203083,Andre Drummond,PHI,2026-03-21,PHI @ UTA,W,4,8,2,0,4,2,5,0,21,0
2025-26,Regular,1642348,Justin Edwards,PHI,2026-03-21,PHI @ UTA,W,8,0,1,1,0,0,10,1,25,1
2025-26,Regular,1626164,Devin Booker,PHX,2026-03-21,PHX vs. MIL,L,14,4,7,2,1,3,17,5,35,2
2025-26,Regular,1630224,Jalen Green,PHX,2026-03-21,PHX vs. MIL,L,24,3,2,0,0,2,17,7,36,3
2025-26,Regular,1630692,Jordan Goodwin,PHX,2026-03-21,PHX vs. MIL,L,11,7,4,1,0,1,9,2,27,2
2025-26,Regular,1642345,Oso Ighodaro,PHX,2026-03-21,PHX vs. MIL,L,12,5,3,1,0,2,8,2,32,0
2025-26,Regular,1642346,Ryan Dunn,PHX,2026-03-21,PHX vs. MIL,L,12,8,3,1,1,1,9,0,23,2
2025-26,Regular,1642853,Rasheer Fleming,PHX,2026-03-21,PHX vs. MIL,L,8,2,0,1,1,0,6,0,19,2
2025-26,Regular,1642863,Khaman Maluach,PHX,2026-03-21,PHX vs. MIL,L,2,2,0,0,1,0,3,0,16,0
2025-26,Regular,1629640,Keldon Johnson,SAS,2026-03-21,SAS vs. IND,W,24,4,4,0,0,0,12,2,25,2
2025-26,Regular,1630322,Lindy Waters III,SAS,2026-03-21,SAS vs. IND,W,6,1,2,0,0,0,3,0,17,2
2025-26,Regular,1642868,Carter Bryant,SAS,2026-03-21,SAS vs. IND,W,5,9,1,0,0,2,4,0,21,1
2025-26,Regular,1629723,John Konchar,UTA,2026-03-21,UTA vs. PHI,L,9,5,2,1,1,0,8,1,25,0
2025-26,Regular,1631113,Kennedy Chandler,UTA,2026-03-21,UTA vs. PHI,L,19,5,4,1,0,0,13,7,37,2
2025-26,Regular,1630702,Jaden Hardy,WAS,2026-03-21,WAS vs. OKC,L,10,1,2,0,0,1,6,0,19,2
2025-26,Regular,1641731,Bilal Coulibaly,WAS,2026-03-21,WAS vs. OKC,L,21,4,4,1,2,1,15,2,34,3
2025-26,Regular,1641774,Tristan Vukcevic,WAS,2026-03-21,WAS vs. OKC,L,6,7,0,0,0,2,11,3,20,1
2025-26,Regular,1642860,Will Riley,WAS,2026-03-21,WAS vs. OKC,L,9,1,4,0,0,4,8,3,28,0
2025-26,Regular,1630163,LaMelo Ball,CHA,2026-03-21,CHA vs. MEM,W,29,3,4,3,1,3,19,5,29,7
2025-26,Regular,1630182,Josh Green,CHA,2026-03-21,CHA vs. MEM,W,5,4,0,1,0,0,5,2,20,1
2025-26,Regular,1630544,Tre Mann,CHA,2026-03-21,CHA vs. MEM,W,0,0,0,0,0,0,2,0,3,0
2025-26,Regular,1642851,Kon Knueppel,CHA,2026-03-21,CHA vs. MEM,W,9,3,5,0,0,1,9,4,21,1
2025-26,Regular,1629216,Gabe Vincent,ATL,2026-03-21,ATL vs. GSW,W,2,1,2,0,0,1,2,2,13,0
2025-26,Regular,1630228,Jonathan Kuminga,ATL,2026-03-21,ATL vs. GSW,W,2,4,2,1,0,2,9,0,22,0
2025-26,Regular,1630700,Dyson Daniels,ATL,2026-03-21,ATL vs. GSW,W,28,7,6,4,0,1,17,2,32,2
2025-26,Regular,1641772,Nae'Qwan Tomlin,CLE,2026-03-21,CLE @ NOP,W,0,0,0,0,0,0,1,0,4,0
2025-26,Regular,1630180,Saddiq Bey,NOP,2026-03-21,NOP vs. CLE,L,19,5,4,0,0,1,14,3,36,4
2025-26,Regular,1642847,Jeremiah Fears,NOP,2026-03-21,NOP vs. CLE,L,7,3,3,0,0,1,11,0,18,1
2025-26,Regular,1629006,Josh Okogie,HOU,2026-03-21,HOU vs. MIA,W,1,0,0,0,0,0,0,2,3,0
2025-26,Regular,1631106,Tari Eason,HOU,2026-03-21,HOU vs. MIA,W,7,3,0,0,0,3,7,2,20,1
2025-26,Regular,1641757,Jordan Miller,LAC,2026-03-21,LAC @ DAL,W,10,2,2,0,0,0,7,4,22,0
2025-26,Regular,1630559,Austin Reaves,LAL,2026-03-21,LAL @ ORL,W,26,7,5,2,1,3,20,4,40,2
2025-26,Regular,1642857,Kasparas Jakučionis,MIA,2026-03-21,MIA @ HOU,L,0,1,3,0,0,0,1,0,15,0
2025-26,Regular,1630217,Desmond Bane,ORL,2026-03-21,ORL vs. LAL,L,12,4,5,3,1,5,14,3,38,1
2025-26,Regular,204456,T.J. McConnell,IND,2026-03-21,IND @ SAS,L,4,2,8,1,0,0,8,0,17,0
2025-26,Regular,1627783,Pascal Siakam,IND,2026-03-21,IND @ SAS,L,14,2,5,1,0,1,14,3,29,0
2025-26,Regular,1629656,Quentin Grimes,PHI,2026-03-21,PHI @ UTA,W,25,5,4,0,0,4,15,6,36,1
2025-26,Regular,1631123,Jamaree Bouyea,PHX,2026-03-21,PHX vs. MIL,L,4,2,2,0,0,0,4,0,9,0
2025-26,Regular,203084,Harrison Barnes,SAS,2026-03-21,SAS vs. IND,W,12,4,1,0,0,0,8,3,23,2
2025-26,Regular,203482,Kelly Olynyk,SAS,2026-03-21,SAS vs. IND,W,0,0,0,0,0,0,1,0,4,0
2025-26,Regular,1630577,Julian Champagnie,SAS,2026-03-21,SAS vs. IND,W,10,7,2,1,0,1,10,2,27,0
2025-26,Regular,1641705,Victor Wembanyama,SAS,2026-03-21,SAS vs. IND,W,20,8,6,1,5,2,18,3,26,1
2025-26,Regular,1628983,Shai Gilgeous-Alexander,OKC,2026-03-21,OKC @ WAS,W,40,3,7,1,0,3,27,8,32,1
2025-26,Regular,1629026,Kenrich Williams,OKC,2026-03-21,OKC @ WAS,W,11,3,0,0,0,0,5,4,14,1
2025-26,Regular,1641717,Cason Wallace,OKC,2026-03-21,OKC @ WAS,W,4,2,3,0,0,0,2,2,15,0
2025-26,Regular,1642964,Brooks Barnhizer,OKC,2026-03-21,OKC @ WAS,W,0,3,0,0,0,0,0,0,5,0
2025-26,Regular,1631174,Tyler Burton,MEM,2026-03-21,MEM @ CHA,L,10,4,1,0,0,0,8,2,29,2
2025-26,Regular,1641765,Olivier-Maxence Prosper,MEM,2026-03-21,MEM @ CHA,L,10,7,1,1,0,1,8,4,27,1
2025-26,Regular,1642383,Walter Clayton Jr.,MEM,2026-03-21,MEM @ CHA,L,11,4,2,2,0,1,9,0,22,3
2025-26,Regular,1630551,Justin Champagnie,WAS,2026-03-21,WAS vs. OKC,L,3,1,1,1,0,0,3,0,14,1
2025-26,Regular,1642364,Jamir Watkins,WAS,2026-03-21,WAS vs. OKC,L,13,5,3,2,0,0,9,4,26,2
2025-26,Regular,1641750,Ryan Kalkbrenner,CHA,2026-03-21,CHA vs. MEM,W,10,2,0,0,0,2,5,2,15,0
2025-26,Regular,203468,CJ McCollum,ATL,2026-03-21,ATL vs. GSW,W,23,3,5,0,0,2,16,4,29,1
2025-26,Regular,1629638,Nickeil Alexander-Walker,ATL,2026-03-21,ATL vs. GSW,W,17,2,1,2,0,1,9,7,27,2
2025-26,Regular,1628378,Donovan Mitchell,CLE,2026-03-21,CLE @ NOP,W,27,7,3,1,0,1,23,7,39,3
2025-26,Regular,1630530,Trey Murphy III,NOP,2026-03-21,NOP vs. CLE,L,10,6,0,1,2,1,10,2,41,2
2025-26,Regular,1631255,Karlo Matković,NOP,2026-03-21,NOP vs. CLE,L,6,1,0,2,1,0,4,0,12,0
2025-26,Regular,202691,Klay Thompson,DAL,2026-03-21,DAL vs. LAC,L,12,0,2,0,1,1,6,0,27,4
2025-26,Regular,1629655,Daniel Gafford,DAL,2026-03-21,DAL vs. LAC,L,7,13,1,0,0,1,8,2,25,0
2025-26,Regular,1642843,Cooper Flagg,DAL,2026-03-21,DAL vs. LAC,L,18,10,8,0,4,2,16,7,41,0
2025-26,Regular,1630209,Omer Yurtseven,GSW,2026-03-21,GSW @ ATL,L,2,4,1,1,0,2,2,2,15,0
2025-26,Regular,1630311,Pat Spencer,GSW,2026-03-21,GSW @ ATL,L,18,0,3,1,0,1,14,0,26,2
2025-26,Regular,1630611,Gui Santos,GSW,2026-03-21,GSW @ ATL,L,2,2,6,2,0,4,2,4,24,0
2025-26,Regular,1642954,Will Richard,GSW,2026-03-21,GSW @ ATL,L,9,5,1,1,0,3,7,0,31,1
2025-26,Regular,1628988,Aaron Holiday,HOU,2026-03-21,HOU vs. MIA,W,8,0,2,1,0,0,4,0,13,2
2025-26,Regular,1641708,Amen Thompson,HOU,2026-03-21,HOU vs. MIA,W,24,18,4,0,1,3,17,3,38,1
2025-26,Regular,202695,Kawhi Leonard,LAC,2026-03-21,LAC @ DAL,W,34,3,5,2,1,2,22,5,36,5
2025-26,Regular,1629636,Darius Garland,LAC,2026-03-21,LAC @ DAL,W,41,3,11,1,1,4,24,3,39,8
2025-26,Regular,1629060,Rui Hachimura,LAL,2026-03-21,LAL @ ORL,W,2,1,0,0,1,0,2,0,15,0
2025-26,Regular,1629639,Tyler Herro,MIA,2026-03-21,MIA @ HOU,L,25,6,4,1,0,0,22,3,39,2
2025-26,Regular,1630558,Davion Mitchell,MIA,2026-03-21,MIA @ HOU,L,15,1,9,2,0,2,15,0,37,3
2025-26,Regular,1627752,Taurean Prince,MIL,2026-03-21,MIL @ PHX,W,8,2,1,0,0,1,8,0,22,2
2025-26,Regular,1629018,Gary Trent Jr.,MIL,2026-03-21,MIL @ PHX,W,11,1,0,0,0,0,10,0,23,3
2025-26,Regular,1630560,Cam Thomas,MIL,2026-03-21,MIL @ PHX,W,7,1,1,1,0,3,5,4,16,0
2025-26,Regular,1631157,Ryan Rollins,MIL,2026-03-21,MIL @ PHX,W,26,10,7,3,0,3,19,6,33,3
2025-26,Regular,1630643,Jay Huff,IND,2026-03-21,IND @ SAS,L,6,2,4,0,1,1,4,0,18,2
2025-26,Regular,1641767,Ben Sheppard,IND,2026-03-21,IND @ SAS,L,9,3,1,0,0,0,4,3,21,1
2025-26,Regular,1630570,Trendon Watford,PHI,2026-03-21,PHI @ UTA,W,20,9,4,0,0,3,11,6,24,0
2025-26,Regular,1630699,MarJon Beauchamp,PHI,2026-03-21,PHI @ UTA,W,6,3,1,0,0,1,4,2,13,0
2025-26,Regular,1631133,Jabari Walker,PHI,2026-03-21,PHI @ UTA,W,8,5,3,1,1,1,5,2,18,0
2025-26,Regular,1641737,Adem Bona,PHI,2026-03-21,PHI @ UTA,W,16,5,0,1,2,0,12,4,27,0
2025-26,Regular,1642845,VJ Edgecombe,PHI,2026-03-21,PHI @ UTA,W,22,13,4,1,0,2,19,4,39,1
2025-26,Regular,1630587,Isaiah Livers,PHX,2026-03-21,PHX vs. MIL,L,0,1,0,1,0,0,3,0,10,0
2025-26,Regular,202687,Bismack Biyombo,SAS,2026-03-21,SAS vs. IND,W,4,1,0,0,0,1,2,0,4,0
2025-26,Regular,1643016,Bez Mbeng,UTA,2026-03-21,UTA vs. PHI,L,13,6,7,0,0,0,7,2,45,1
2025-26,Regular,201959,Taj Gibson,MEM,2026-03-21,MEM @ CHA,L,7,3,0,0,0,0,4,0,12,1
2025-26,Regular,1630610,DeJon Jarreau,MEM,2026-03-21,MEM @ CHA,L,4,3,4,0,0,3,5,2,22,0
2025-26,Regular,1642914,Javon Small,MEM,2026-03-21,MEM @ CHA,L,17,7,3,1,0,5,12,0,29,3
2025-26,Regular,1629684,Grant Williams,CHA,2026-03-21,CHA vs. MEM,W,5,4,0,0,0,0,3,0,19,1
2025-26,Regular,1629111,Jock Landale,ATL,2026-03-21,ATL vs. GSW,W,7,1,1,3,0,1,7,0,19,1
2025-26,Regular,1630596,Evan Mobley,CLE,2026-03-21,CLE @ NOP,W,18,8,3,1,2,2,10,5,30,0
2025-26,Regular,1631165,Keon Ellis,CLE,2026-03-21,CLE @ NOP,W,7,2,1,1,0,1,6,4,23,0
2025-26,Regular,1627749,Dejounte Murray,NOP,2026-03-21,NOP vs. CLE,L,12,3,9,1,0,2,13,3,30,1
2025-26,Regular,1628963,Marvin Bagley III,DAL,2026-03-21,DAL vs. LAC,L,17,7,1,0,0,2,8,3,25,2
2025-26,Regular,203110,Draymond Green,GSW,2026-03-21,GSW @ ATL,L,13,6,4,0,0,2,8,4,26,2
2025-26,Regular,1631466,Nate Williams,GSW,2026-03-21,GSW @ ATL,L,19,4,2,1,0,2,9,2,29,2
2025-26,Regular,1641764,Brandin Podziemski,GSW,2026-03-21,GSW @ ATL,L,5,0,1,0,0,3,6,1,24,0
2025-26,Regular,1643018,LJ Cryer,GSW,2026-03-21,GSW @ ATL,L,12,2,0,0,0,2,11,0,19,4
2025-26,Regular,201142,Kevin Durant,HOU,2026-03-21,HOU vs. MIA,W,27,3,3,0,0,3,17,4,37,5
2025-26,Regular,1630578,Alperen Sengun,HOU,2026-03-21,HOU vs. MIA,W,19,12,3,0,0,3,13,2,33,0
2025-26,Regular,201572,Brook Lopez,LAC,2026-03-21,LAC @ DAL,W,10,9,2,0,2,2,8,2,35,2
2025-26,Regular,201587,Nicolas Batum,LAC,2026-03-21,LAC @ DAL,W,6,6,1,1,0,0,3,0,20,2
2025-26,Regular,1628389,Bam Adebayo,MIA,2026-03-21,MIA @ HOU,L,32,21,4,2,0,1,21,8,45,2
2025-26,Regular,1630579,Jericho Sims,MIL,2026-03-21,MIL @ PHX,W,5,11,3,0,0,1,1,4,25,0
2025-26,Regular,1631172,Ousmane Dieng,MIL,2026-03-21,MIL @ PHX,W,11,2,2,1,0,2,11,0,33,1
2025-26,Regular,1642869,Noah Penda,ORL,2026-03-21,ORL vs. LAL,L,2,3,0,0,0,1,3,0,13,0
2025-26,Regular,1629614,Andrew Nembhard,IND,2026-03-21,IND @ SAS,L,25,1,7,1,0,1,13,9,28,2
2025-26,Regular,1641716,Jarace Walker,IND,2026-03-21,IND @ SAS,L,21,4,4,1,0,1,10,0,35,5
2025-26,Regular,1641738,Kobe Brown,IND,2026-03-21,IND @ SAS,L,9,0,1,0,0,0,5,0,13,3
2025-26,Regular,1626166,Cameron Payne,PHI,2026-03-21,PHI @ UTA,W,16,3,7,0,1,1,10,5,27,3
2025-26,Regular,1631207,Dalen Terry,PHI,2026-03-21,PHI @ UTA,W,0,3,1,0,0,1,1,0,8,0
2025-26,Regular,1631221,Collin Gillespie,PHX,2026-03-21,PHX vs. MIL,L,18,4,6,0,0,1,13,2,33,4
2025-26,Regular,1628368,De'Aaron Fox,SAS,2026-03-21,SAS vs. IND,W,14,3,7,1,0,3,16,0,26,2
2025-26,Regular,1628436,Luke Kornet,SAS,2026-03-21,SAS vs. IND,W,9,8,4,0,1,0,6,2,22,0
2025-26,Regular,1642844,Dylan Harper,SAS,2026-03-21,SAS vs. IND,W,24,4,3,0,0,0,13,5,28,1
2025-26,Regular,1627936,Alex Caruso,OKC,2026-03-21,OKC @ WAS,W,4,1,5,1,2,1,4,0,20,0
2025-26,Regular,1628392,Isaiah Hartenstein,OKC,2026-03-21,OKC @ WAS,W,9,20,10,2,0,2,7,4,25,0
2025-26,Regular,1630198,Isaiah Joe,OKC,2026-03-21,OKC @ WAS,W,9,4,2,0,0,1,8,3,31,2
2025-26,Regular,1630598,Aaron Wiggins,OKC,2026-03-21,OKC @ WAS,W,5,2,0,1,0,4,5,0,21,1
2025-26,Regular,1631096,Chet Holmgren,OKC,2026-03-21,OKC @ WAS,W,18,10,0,0,2,1,9,6,27,0
2025-26,Regular,1631119,Jaylin Williams,OKC,2026-03-21,OKC @ WAS,W,0,3,0,0,1,0,1,0,9,0
2025-26,Regular,1642272,Jared McCain,OKC,2026-03-21,OKC @ WAS,W,18,3,1,0,1,0,15,3,28,4
2025-26,Regular,1642349,Ajay Mitchell,OKC,2026-03-21,OKC @ WAS,W,14,1,3,1,0,1,10,0,15,2
2025-26,Regular,1631131,Oscar Tshiebwe,UTA,2026-03-21,UTA vs. PHI,L,8,6,0,0,0,0,6,0,11,0
2025-26,Regular,1641989,Elijah Harkless,UTA,2026-03-21,UTA vs. PHI,L,15,4,5,5,1,2,13,2,36,1
2025-26,Regular,1642271,Kyle Filipowski,UTA,2026-03-21,UTA vs. PHI,L,12,6,4,1,1,1,14,5,18,1
2025-26,Regular,1642377,Jaylen Wells,MEM,2026-03-21,MEM @ CHA,L,9,0,1,1,0,2,12,1,25,3
2025-26,Regular,1630264,Anthony Gill,WAS,2026-03-21,WAS vs. OKC,L,13,5,1,2,0,1,9,1,26,0
2025-26,Regular,1630536,Sharife Cooper,WAS,2026-03-21,WAS vs. OKC,L,3,2,2,1,0,1,6,0,19,1
2025-26,Regular,1642259,Alex Sarr,WAS,2026-03-21,WAS vs. OKC,L,14,5,8,1,1,3,12,2,22,2
2025-26,Regular,1642267,Bub Carrington,WAS,2026-03-21,WAS vs. OKC,L,19,3,3,0,0,2,12,3,33,4
2025-26,Regular,1630557,Corey Kispert,ATL,2026-03-21,ATL vs. GSW,W,8,3,4,0,0,2,7,0,18,0
2025-26,Regular,1642852,Derik Queen,NOP,2026-03-21,NOP vs. CLE,L,9,3,4,3,0,2,5,3,15,0
2025-26,Regular,1642502,Malevy Leons,GSW,2026-03-21,GSW @ ATL,L,2,1,0,2,1,0,2,0,9,0
2025-26,Regular,1627884,Derrick Jones Jr.,LAC,2026-03-21,LAC @ DAL,W,15,6,5,1,1,1,9,0,37,3
2025-26,Regular,203935,Marcus Smart,LAL,2026-03-21,LAL @ ORL,W,2,1,1,1,0,1,3,2,31,0
2025-26,Regular,1629028,Deandre Ayton,LAL,2026-03-21,LAL @ ORL,W,9,12,1,0,0,2,4,6,29,0
2025-26,Regular,1629637,Jaxson Hayes,LAL,2026-03-21,LAL @ ORL,W,8,7,0,0,3,0,3,6,19,0
2025-26,Regular,1631323,Simone Fontecchio,MIA,2026-03-21,MIA @ HOU,L,21,3,3,1,0,0,12,0,38,5
2025-26,Regular,1626167,Myles Turner,MIL,2026-03-21,MIL @ PHX,W,7,3,0,1,2,2,3,3,21,1
2025-26,Regular,1628975,Jevon Carter,ORL,2026-03-21,ORL vs. LAL,L,13,2,1,1,0,1,13,0,21,3
2025-26,Regular,1641724,Jett Howard,ORL,2026-03-21,ORL vs. LAL,L,3,2,1,0,0,0,3,0,7,1
2025-26,Regular,1641783,Tristan da Silva,ORL,2026-03-21,ORL vs. LAL,L,12,2,0,0,0,0,6,2,21,2
2025-26,Regular,1630167,Obi Toppin,IND,2026-03-21,IND @ SAS,L,11,4,4,0,0,4,10,1,19,0
2025-26,Regular,1626192,Pat Connaughton,CHA,2026-03-21,CHA vs. MEM,W,0,1,0,0,0,0,0,0,3,0
2025-26,Regular,1629674,Neemias Queta,BOS,2026-03-22,BOS vs. MIN,L,4,10,1,2,0,0,5,0,27,0
2025-26,Regular,1631248,Baylor Scheierman,BOS,2026-03-22,BOS vs. MIN,L,5,4,2,0,0,0,4,0,29,1
2025-26,Regular,1642864,Hugo González,BOS,2026-03-22,BOS vs. MIN,L,0,3,1,0,1,1,3,0,14,0
2025-26,Regular,1642917,Max Shulga,BOS,2026-03-22,BOS vs. MIN,L,4,1,1,0,0,0,1,2,2,0
2025-26,Regular,1631124,Julian Strawther,DEN,2026-03-22,DEN vs. POR,W,0,0,0,0,0,0,0,0,2,0
2025-26,Regular,1630183,Jaden McDaniels,MIN,2026-03-22,MIN @ BOS,W,19,6,3,0,0,2,18,0,33,3
2025-26,Regular,1630538,Bones Hyland,MIN,2026-03-22,MIN @ BOS,W,23,3,3,1,0,1,14,4,29,3
2025-26,Regular,1641763,Julian Phillips,MIN,2026-03-22,MIN @ BOS,W,0,0,0,0,0,0,0,0,1,0
2025-26,Regular,1629611,Terance Mann,BKN,2026-03-22,BKN @ SAC,L,5,3,2,0,0,0,5,0,26,1
2025-26,Regular,1630623,Tyson Etienne,BKN,2026-03-22,BKN @ SAC,L,14,0,1,0,0,0,6,0,13,4
2025-26,Regular,1626157,Karl-Anthony Towns,NYK,2026-03-22,NYK vs. WAS,W,26,16,3,1,0,2,13,7,26,1
2025-26,Regular,1630574,Ariel Hukporti,NYK,2026-03-22,NYK vs. WAS,W,0,1,0,0,0,1,0,0,3,0
2025-26,Regular,1642863,Khaman Maluach,PHX,2026-03-22,PHX vs. TOR,W,7,7,0,1,0,1,4,2,17,1
2025-26,Regular,1642886,Koby Brea,PHX,2026-03-22,PHX vs. TOR,W,0,0,0,0,0,0,3,0,5,0
2025-26,Regular,1629057,Robert Williams III,POR,2026-03-22,POR @ DEN,L,16,5,1,0,0,0,10,1,19,0
